MSN,YYYYMM,Value,Column_Order,Description,Unit
WYTCBUS,201302,134.295,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201303,150.325,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201304,166.741,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201305,154.933,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201306,131.171,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201307,105.844,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201308,91.917,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201309,111.382,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201310,130.092,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201311,150.779,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201312,133.26,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201313,1601.359,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201401,170.336,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201402,133.222,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201403,168.668,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201404,177.224,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201405,148.369,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201406,150.247,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201407,115.902,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201408,96.722,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201409,109.553,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201410,137.97,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201411,179.424,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201412,139.904,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201413,1727.542,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201501,141.296,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201502,139.054,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201503,142.655,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201504,166.504,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201505,159.833,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201506,125.073,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201507,127.442,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201508,121.893,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201509,130.201,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201510,152.646,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201511,183.414,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201512,187.297,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201513,1777.306,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201601,170.482,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201602,185.916,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201603,202.545,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201604,192.019,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201605,174.004,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201606,150.513,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201607,162.653,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201608,125.457,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201609,151.438,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201610,187.736,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201611,179.153,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201612,213.679,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201613,2095.595,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201701,182.789,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201702,195.296,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201703,230.26,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201704,226.762,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201705,206.832,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201706,182.501,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201707,147.044,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201708,125.491,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201709,164.5,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201710,233.141,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201711,221.863,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201712,226.411,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201713,2342.89,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201801,233.396,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201802,211.429,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201803,241.279,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201804,240.98,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201805,218.392,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201806,225.227,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201807,149.949,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201808,180.948,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201809,168.851,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201810,193.234,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201811,200.726,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201812,221.611,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201813,2486.021,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201901,229.2,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201902,209.664,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201903,237.995,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201904,270.861,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201905,236.805,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201906,209.184,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201907,200.782,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201908,181.145,8,Wind Energy Consumption,Trillion Btu
WYTCBUS,201909,221.556,8,Wind Energy Consumption,Trillion Btu
WDTCBUS,194913,1549.262,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195013,1562.307,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195113,1534.669,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195213,1474.369,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195313,1418.601,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195413,1394.327,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195513,1424.143,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195613,1415.871,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195713,1333.581,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195813,1323.123,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,195913,1352.874,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196013,1319.87,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196113,1294.762,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196213,1300.242,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196313,1323.316,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196413,1336.802,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196513,1334.761,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196613,1368.985,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196713,1340.249,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196813,1419.495,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,196913,1440.487,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197013,1428.649,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197113,1430.229,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197213,1500.992,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197301,129.63,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197302,117.194,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197303,129.763,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197304,125.462,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197305,129.624,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197306,125.435,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197307,129.616,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197308,129.734,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197309,125.603,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197310,129.769,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197311,125.492,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197312,129.69,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197313,1527.012,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197401,130.655,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197402,117.949,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197403,130.579,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197404,126.441,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197405,130.659,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197406,126.432,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197407,130.548,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197408,130.574,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197409,126.454,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197410,130.562,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197411,126.352,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197412,130.555,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197413,1537.76,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197501,127.128,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197502,114.829,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197503,127.127,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197504,123.022,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197505,127.13,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197506,123.048,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197507,127.125,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197508,127.136,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197509,123.052,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197510,127.151,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197511,123.039,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197512,127.138,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197513,1496.928,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197601,144.91,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197602,135.559,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197603,144.914,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197604,140.237,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197605,144.913,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197606,140.244,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197607,144.898,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197608,144.918,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197609,140.271,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197610,144.94,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197611,140.481,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197612,145.201,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197613,1711.484,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197701,156.074,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197702,141.046,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197703,156.072,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197704,151.013,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197705,156.032,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197706,150.997,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197707,155.742,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197708,155.909,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197709,150.938,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197710,155.998,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197711,150.888,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197712,155.816,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197713,1836.524,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197801,173.005,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197802,156.277,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197803,173.026,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197804,167.244,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197805,172.806,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197806,167.239,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197807,172.825,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197808,173.009,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197809,167.32,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197810,173.027,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197811,167.438,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197812,172.935,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197813,2036.15,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197901,182.453,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197902,164.927,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197903,182.64,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197904,176.707,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197905,182.561,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197906,176.662,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197907,182.536,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197908,182.638,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197909,176.766,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197910,182.63,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197911,176.767,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197912,182.568,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,197913,2149.854,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198001,209.613,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198002,196.117,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198003,209.598,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198004,202.768,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198005,209.394,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198006,202.609,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198007,209.449,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198008,209.544,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198009,202.79,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198010,209.602,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198011,202.831,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198012,209.546,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198013,2473.861,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198101,211.988,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198102,191.528,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198103,212.042,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198104,205.195,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198105,211.883,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198106,204.976,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198107,211.838,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198108,211.846,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198109,205.148,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198110,212.004,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198111,205.166,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198112,211.948,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198113,2495.563,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198201,213.205,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198202,192.598,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198203,213.132,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198204,206.24,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198205,213.101,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198206,206.255,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198207,213.146,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198208,213.158,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198209,206.364,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198210,213.332,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198211,206.347,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198212,213.17,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198213,2510.048,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198301,227.926,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198302,205.87,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198303,227.938,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198304,220.561,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198305,227.897,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198306,220.582,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198307,227.933,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198308,227.978,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198309,220.641,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198310,228.031,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198311,220.719,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198312,228.194,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198313,2684.271,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198401,227.551,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198402,212.673,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198403,227.378,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198404,219.904,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198405,227.242,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198406,219.914,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198407,227.458,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198408,227.481,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198409,220.21,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198410,227.64,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198411,220.555,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198412,227.811,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198413,2685.817,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198501,228.394,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198502,206.294,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198503,228.374,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198504,220.463,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198505,227.858,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198506,220.471,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198507,228.091,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198508,228.276,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198509,221.006,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198510,228.287,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198511,220.962,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198512,228.29,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198513,2686.765,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198601,217.84,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198602,196.536,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198603,217.379,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198604,210.372,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198605,217.424,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198606,210.444,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198607,217.598,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198608,217.76,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198609,210.699,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198610,217.574,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198611,210.647,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198612,217.863,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198613,2562.134,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198701,209.176,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198702,188.924,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198703,209.117,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198704,202.254,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198705,208.99,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198706,202.596,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198707,209.335,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198708,209.365,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198709,202.52,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198710,209.112,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198711,202.462,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198712,209.308,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198713,2463.159,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198801,218.368,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198802,204.246,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198803,218.351,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198804,211.122,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198805,217.825,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198806,211.242,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198807,218.272,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198808,218.415,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198809,211.218,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198810,218.198,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198811,211.191,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198812,218.215,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198813,2576.663,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198901,231.17,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198902,211.272,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198903,236.6,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198904,218.29,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198905,200.711,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198906,208.439,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198907,217.404,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198908,234.088,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198909,220.479,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198910,230.492,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198911,231.613,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198912,239.066,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,198913,2679.623,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199001,193.411,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199002,186.722,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199003,199.565,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199004,190.159,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199005,166.803,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199006,134.939,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199007,176.618,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199008,201.445,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199009,196.099,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199010,190.414,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199011,177.629,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199012,202.362,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199013,2216.166,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199101,221.773,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199102,161.586,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199103,165.815,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199104,142.348,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199105,156.299,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199106,161.835,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199107,163.21,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199108,201.887,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199109,220.843,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199110,204.17,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199111,194.094,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199112,220.221,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199113,2214.082,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199201,225.223,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199202,179.107,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199203,169.584,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199204,162.501,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199205,136.512,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199206,178.938,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199207,196.218,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199208,216.248,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199209,199.5,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199210,219.054,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199211,220.592,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199212,209.993,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199213,2313.471,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199301,212.917,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199302,190.799,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199303,202.466,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199304,176.447,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199305,141.057,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199306,142.881,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199307,159.077,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199308,215.249,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199309,197.49,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199310,203.03,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199311,209.594,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199312,208.767,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199313,2259.774,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199401,252.903,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199402,194.065,9,Wood Energy Consumption,Trillion Btu
WDTCBUS,199403,202.598,9,Wood Energy Consumption,Trillion Btu
